,場次,季賽場次,比賽時間,年紀,所在隊伍,主客場,對手,是否先發,上場時間,二分球命中數,二分球投球數,二分球命中率,三分球命中數,三分球投球數,三分球命中率,罰球命中數,罰球投球數,罰球命中率,進攻籃板,防守籃板,全部籃板,助攻,抄截,火鍋,失誤,犯規,得分,Game Score(貢獻值),正負值,勝分,輸贏
0,6,6,2013-11-07,28-312,MIA,0,LAC,1,37:09,6,13,0.462,1,3,0.33299999999999996,5,9,0.556,0,5,5,6,1,0,4,4,18,10.8,-1,+5,W
0,7,7,2013-11-09,28-314,MIA,0,BOS,1,36:32,9,13,0.6920000000000001,0,0,,7,9,0.778,1,7,8,10,0,0,5,1,25,23.1,5,-1,L
0,8,8,2013-11-12,28-317,MIA,0,MIL,1,29:58,13,21,0.619,4,7,0.5710000000000001,3,6,0.5,0,3,3,2,0,0,3,0,33,21.6,14,+23,W
0,9,9,2013-11-15,28-320,MIA,0,DAL,1,36:58,14,18,0.778,1,1,1.0,10,11,0.909,0,6,6,4,1,0,6,0,39,31.2,0,+6,W
0,10,10,2013-11-16,28-321,MIA,1,CHA,1,31:55,13,18,0.722,0,0,,4,4,1.0,1,3,4,7,1,1,3,1,30,27.4,7,+16,W
0,11,11,2013-11-19,28-324,MIA,0,ATL,1,30:42,6,13,0.462,0,0,,1,3,0.33299999999999996,2,4,6,5,1,0,3,0,13,9.6,14,+16,W
0,12,12,2013-11-20,28-325,MIA,1,ORL,1,29:05,5,11,0.455,0,2,0.0,11,11,1.0,1,5,6,7,1,1,4,0,21,20.1,23,+28,W
0,13,13,2013-11-23,28-328,MIA,0,ORL,1,37:35,7,13,0.5379999999999999,3,6,0.5,5,7,0.7140000000000001,0,9,9,7,3,0,3,0,22,22.5,7,+2,W
0,14,14,2013-11-25,28-330,MIA,0,PHO,1,33:21,11,14,0.7859999999999999,2,4,0.5,11,11,1.0,0,5,5,4,1,1,4,0,35,31.6,1,+15,W
0,15,15,2013-11-27,28-332,MIA,1,CLE,1,37:06,9,19,0.474,1,3,0.33299999999999996,9,11,0.818,0,8,8,8,3,0,1,3,28,26.3,0,+11,W
0,16,16,2013-11-29,28-334,MIA,1,TOR,1,36:27,10,17,0.588,3,5,0.6,4,6,0.667,1,5,6,3,1,1,3,2,27,20.5,3,+7,W
0,17,17,2013-12-01,28-336,MIA,0,CHA,1,38:16,8,13,0.615,1,3,0.33299999999999996,9,10,0.9,0,5,5,4,1,1,3,0,26,22.7,-4,+1,W
0,18,18,2013-12-03,28-338,MIA,0,DET,1,36:58,8,15,0.5329999999999999,2,5,0.4,5,8,0.625,3,2,5,6,2,1,6,2,23,17.3,-6,-10,L
0,19,19,2013-12-05,28-340,MIA,1,CHI,1,33:18,7,17,0.41200000000000003,1,4,0.25,6,8,0.75,0,5,5,2,3,0,1,2,21,15.2,-21,-20,L
0,20,20,2013-12-07,28-342,MIA,1,MIN,1,30:34,9,12,0.75,0,0,,3,5,0.6,4,10,14,8,2,0,7,3,21,20.6,9,+21,W
0,21,21,2013-12-08,28-343,MIA,1,DET,1,35:01,10,15,0.667,0,2,0.0,4,5,0.8,1,6,7,9,2,0,6,2,24,21.1,18,+15,W
0,22,22,2013-12-10,28-345,MIA,1,IND,1,38:32,6,16,0.375,1,4,0.25,4,6,0.667,1,13,14,6,2,0,5,3,17,12.0,-2,-6,L
0,23,23,2013-12-14,28-349,MIA,0,CLE,1,40:37,9,12,0.75,0,2,0.0,7,10,0.7,2,7,9,9,4,0,2,2,25,30.0,6,+7,W
0,24,24,2013-12-16,28-351,MIA,0,UTA,1,33:49,13,17,0.765,0,1,0.0,4,5,0.8,1,8,9,9,1,0,3,1,30,29.9,24,+23,W
0,25,25,2013-12-18,28-353,MIA,0,IND,1,36:14,8,14,0.5710000000000001,1,3,0.33299999999999996,7,7,1.0,0,9,9,7,3,0,3,3,24,23.8,16,+3,W
0,26,26,2013-12-20,28-355,MIA,0,SAC,1,30:40,8,11,0.727,1,2,0.5,1,2,0.5,2,4,6,8,1,1,1,1,18,21.6,14,+19,W
0,27,27,2013-12-23,28-358,MIA,0,ATL,1,45:38,16,28,0.5710000000000001,4,9,0.444,2,6,0.33299999999999996,4,4,8,6,2,0,0,2,38,32.6,-4,+2,W
0,28,28,2013-12-25,28-360,MIA,1,LAL,1,35:48,7,14,0.5,0,4,0.0,5,9,0.556,0,8,8,4,0,0,2,2,19,12.8,0,+6,W
0,29,29,2013-12-27,28-362,MIA,1,SAC,1,43:43,12,23,0.522,4,9,0.444,5,6,0.833,0,8,8,8,0,0,2,3,33,26.1,-10,-5,L
0,31,30,2013-12-30,29-000,MIA,1,DEN,1,39:44,8,15,0.5329999999999999,5,9,0.556,5,8,0.625,1,5,6,10,0,1,4,0,26,23.4,4,+3,W
0,32,31,2014-01-02,29-003,MIA,0,GSW,1,39:34,10,16,0.625,1,4,0.25,5,8,0.625,0,5,5,5,0,1,8,0,26,15.3,-11,-9,L
0,33,32,2014-01-04,29-005,MIA,1,ORL,1,35:55,5,13,0.385,0,1,0.0,5,8,0.625,1,7,8,8,1,0,3,1,15,12.7,17,+16,W
0,34,33,2014-01-05,29-006,MIA,0,TOR,1,37:47,12,18,0.667,0,0,,6,7,0.857,1,3,4,5,1,0,1,1,30,26.5,1,+5,W
0,35,34,2014-01-07,29-008,MIA,0,NOP,1,35:15,13,22,0.591,3,6,0.5,3,3,1.0,1,2,3,5,2,0,3,1,32,25.2,19,+19,W
0,36,35,2014-01-09,29-010,MIA,1,NYK,1,41:25,12,17,0.706,1,4,0.25,7,11,0.636,0,5,5,6,1,1,6,2,32,23.9,1,-10,L
0,37,36,2014-01-10,29-011,MIA,1,BRK,1,49:22,12,21,0.5710000000000001,2,5,0.4,10,12,0.833,3,4,7,5,0,0,4,6,36,25.7,-1,-9,L
0,38,37,2014-01-15,29-016,MIA,1,WAS,1,41:04,8,18,0.444,0,4,0.0,9,10,0.9,2,6,8,7,2,0,4,1,25,20.9,-15,-17,L
0,39,38,2014-01-17,29-018,MIA,1,PHI,1,36:31,7,13,0.5379999999999999,0,1,0.0,7,8,0.875,1,7,8,10,2,1,3,3,21,22.6,17,+15,W
0,40,39,2014-01-18,29-019,MIA,1,CHA,1,44:52,13,25,0.52,0,3,0.0,8,10,0.8,2,6,8,6,1,0,2,4,34,25.7,15,+8,W
0,41,40,2014-01-20,29-021,MIA,1,ATL,1,38:43,11,21,0.524,3,7,0.429,5,8,0.625,1,3,4,6,1,0,3,1,30,21.9,0,-7,L
0,42,41,2014-01-21,29-022,MIA,0,BOS,1,38:48,10,19,0.526,0,4,0.0,9,11,0.818,1,7,8,4,2,0,3,1,29,23.1,10,+7,W
0,43,42,2014-01-23,29-024,MIA,0,LAL,1,37:18,9,15,0.6,2,4,0.5,7,13,0.5379999999999999,2,11,13,6,1,0,5,1,27,22.2,4,+7,W
0,44,43,2014-01-26,29-027,MIA,0,SAS,1,27:43,8,15,0.5329999999999999,1,3,0.33299999999999996,1,1,1.0,0,7,7,6,1,0,4,4,18,12.4,22,+12,W
0,45,44,2014-01-29,29-030,MIA,0,OKC,1,42:10,12,20,0.6,1,5,0.2,9,9,1.0,1,2,3,3,0,0,3,1,34,24.8,-17,-17,L
0,46,45,2014-02-01,29-033,MIA,1,NYK,1,39:06,13,22,0.591,1,3,0.33299999999999996,3,6,0.5,1,7,8,7,6,0,2,3,30,29.1,14,+15,W
0,47,46,2014-02-03,29-035,MIA,0,DET,1,38:19,9,19,0.474,0,3,0.0,6,8,0.75,1,7,8,11,2,2,1,1,24,26.0,6,+6,W
0,48,47,2014-02-05,29-037,MIA,1,LAC,1,40:47,11,20,0.55,3,7,0.429,6,8,0.75,1,7,8,12,3,1,7,2,31,27.7,3,+4,W
0,49,48,2014-02-08,29-040,MIA,1,UTA,1,39:21,4,13,0.308,1,6,0.16699999999999998,4,6,0.667,0,7,7,5,0,0,5,2,13,4.5,0,-5,L
0,50,49,2014-02-11,29-043,MIA,1,PHO,1,40:59,12,22,0.545,2,5,0.4,11,14,0.7859999999999999,1,8,9,3,5,0,4,2,37,30.6,8,+6,W
0,51,50,2014-02-12,29-044,MIA,1,GSW,1,42:16,14,26,0.5379999999999999,4,8,0.5,4,7,0.5710000000000001,1,12,13,9,2,0,2,1,36,32.4,-2,+1,W
0,52,51,2014-02-18,29-050,MIA,1,DAL,1,38:28,16,23,0.696,4,8,0.5,6,8,0.75,2,7,9,6,2,0,3,2,42,37.4,19,+11,W
0,53,52,2014-02-20,29-052,MIA,1,OKC,1,33:24,15,22,0.682,1,5,0.2,2,5,0.4,1,6,7,3,4,0,8,1,33,22.6,9,+22,W
0,55,53,2014-02-27,29-059,MIA,0,NYK,1,36:38,13,19,0.684,1,2,0.5,4,6,0.667,0,4,4,4,0,0,1,0,31,25.1,21,+26,W
0,56,54,2014-03-01,29-061,MIA,0,ORL,1,31:13,8,12,0.667,0,2,0.0,4,5,0.8,1,8,9,7,4,0,2,1,20,24.0,14,+14,W
0,57,55,2014-03-03,29-063,MIA,0,CHA,1,41:12,22,33,0.667,8,10,0.8,9,12,0.75,3,4,7,4,0,0,2,2,61,48.8,16,+17,W
0,58,56,2014-03-04,29-064,MIA,1,HOU,1,36:38,9,18,0.5,0,3,0.0,4,6,0.667,1,0,1,6,3,0,1,1,22,18.7,-15,-3,L
0,59,57,2014-03-06,29-066,MIA,1,SAS,1,38:04,6,18,0.33299999999999996,0,3,0.0,7,9,0.778,3,5,8,7,2,0,5,5,19,11.5,-10,-24,L
0,60,58,2014-03-09,29-069,MIA,1,CHI,1,45:19,8,23,0.348,1,3,0.33299999999999996,0,0,,1,8,9,8,3,1,4,1,17,12.1,6,-7,L
0,61,59,2014-03-10,29-070,MIA,0,WAS,1,36:45,10,15,0.667,3,4,0.75,0,0,,2,5,7,8,3,0,3,3,23,23.8,16,+9,W
0,62,60,2014-03-12,29-072,MIA,0,BRK,1,38:03,6,13,0.462,1,4,0.25,6,9,0.667,0,5,5,7,3,0,5,1,19,15.1,2,-1,L
0,63,61,2014-03-14,29-074,MIA,0,DEN,1,39:50,8,17,0.47100000000000003,0,4,0.0,5,7,0.7140000000000001,0,6,6,6,1,0,4,3,21,13.3,-8,-4,L
0,64,62,2014-03-16,29-076,MIA,0,HOU,1,42:52,8,17,0.47100000000000003,1,3,0.33299999999999996,7,8,0.875,0,5,5,6,2,0,5,3,24,16.4,11,+9,W
0,65,63,2014-03-18,29-078,MIA,1,CLE,1,41:40,14,19,0.737,6,8,0.75,9,13,0.6920000000000001,0,6,6,4,2,3,0,1,43,42.0,11,+4,W
0,67,64,2014-03-21,29-081,MIA,0,MEM,1,38:01,7,14,0.5,0,2,0.0,1,2,0.5,1,5,6,7,2,1,3,0,15,14.4,4,+5,W
0,68,65,2014-03-22,29-082,MIA,1,NOP,1,41:59,10,18,0.556,2,4,0.5,3,3,1.0,1,7,8,9,0,1,3,1,25,22.8,-6,-10,L
0,69,66,2014-03-24,29-084,MIA,0,POR,1,38:22,13,23,0.565,0,1,0.0,6,9,0.667,4,2,6,5,4,0,5,2,32,25.0,4,+2,W
0,70,67,2014-03-26,29-086,MIA,1,IND,1,43:24,11,19,0.579,2,6,0.33299999999999996,14,15,0.9329999999999999,0,8,8,5,0,0,6,3,38,27.4,2,-1,L
0,71,68,2014-03-28,29-088,MIA,1,DET,1,29:46,7,13,0.5379999999999999,1,3,0.33299999999999996,2,2,1.0,2,8,10,12,1,0,1,0,17,22.9,32,+32,W
0,72,69,2014-03-29,29-089,MIA,1,MIL,1,30:03,5,10,0.5,1,3,0.33299999999999996,2,4,0.5,2,5,7,2,0,0,4,1,13,7.1,19,+21,W
0,73,70,2014-03-31,29-091,MIA,0,TOR,1,38:53,11,20,0.55,1,6,0.16699999999999998,9,11,0.818,0,7,7,8,1,0,6,2,32,23.5,22,+10,W
0,74,71,2014-04-02,29-093,MIA,0,MIL,1,29:21,7,12,0.583,1,3,0.33299999999999996,2,5,0.4,0,4,4,8,1,1,2,0,17,16.7,18,+19,W
0,75,72,2014-04-04,29-095,MIA,0,MIN,1,47:57,12,24,0.5,2,4,0.5,8,10,0.8,2,6,8,5,4,1,4,5,34,26.6,7,-1,L
0,76,73,2014-04-06,29-097,MIA,0,NYK,1,42:47,13,22,0.591,3,7,0.429,9,12,0.75,0,5,5,6,1,0,5,0,38,28.3,2,+11,W
0,77,74,2014-04-08,29-099,MIA,0,BRK,1,37:08,9,16,0.563,0,3,0.0,11,14,0.7859999999999999,1,9,10,6,2,0,3,0,29,26.8,-2,-1,L
0,78,75,2014-04-09,29-100,MIA,1,MEM,1,41:22,14,23,0.609,3,5,0.6,6,7,0.857,1,5,6,5,2,0,5,1,37,28.4,-8,-5,L
0,79,76,2014-04-11,29-102,MIA,0,IND,1,34:52,11,20,0.55,2,4,0.5,12,13,0.9229999999999999,1,5,6,1,1,1,2,1,36,28.2,13,+12,W
0,80,77,2014-04-12,29-103,MIA,1,ATL,1,37:21,10,22,0.455,3,7,0.429,4,8,0.5,3,5,8,5,0,1,3,2,27,18.0,-13,-13,L
0,1,1,2014-10-30,29-304,CLE,0,NYK,1,43:14,5,15,0.33299999999999996,1,5,0.2,6,7,0.857,0,5,5,4,0,0,8,3,17,3.2,-13,-5,L
0,2,2,2014-10-31,29-305,CLE,1,CHI,1,41:40,14,30,0.467,1,3,0.33299999999999996,7,9,0.778,1,7,8,5,4,1,3,1,36,27.4,-3,+6,W
0,3,3,2014-11-04,29-309,CLE,1,POR,1,34:56,4,12,0.33299999999999996,2,4,0.5,1,1,1.0,1,6,7,7,1,0,3,2,11,8.8,-15,-19,L
0,4,4,2014-11-05,29-310,CLE,1,UTA,1,42:02,8,18,0.444,3,5,0.6,12,12,1.0,0,3,3,4,3,0,4,2,31,23.5,3,-2,L
0,5,5,2014-11-07,29-312,CLE,1,DEN,1,39:38,8,18,0.444,1,5,0.2,5,6,0.833,0,7,7,11,1,1,3,1,22,20.3,14,+9,W
0,6,6,2014-11-10,29-315,CLE,0,NOP,1,40:26,9,17,0.529,1,3,0.33299999999999996,13,17,0.765,2,9,11,9,1,1,4,1,32,29.8,15,+7,W
0,7,7,2014-11-14,29-319,CLE,1,BOS,1,40:51,16,27,0.593,3,8,0.375,6,9,0.667,0,4,4,7,0,1,3,4,41,29.5,10,+1,W
0,8,8,2014-11-15,29-320,CLE,0,ATL,1,28:54,13,20,0.65,4,5,0.8,2,4,0.5,2,4,6,7,0,1,3,1,32,27.2,14,+33,W
0,9,9,2014-11-17,29-322,CLE,0,DEN,1,40:34,8,18,0.444,1,4,0.25,5,7,0.7140000000000001,0,9,9,5,0,2,4,2,22,14.6,-13,-9,L
0,10,10,2014-11-19,29-324,CLE,0,SAS,1,34:06,6,17,0.353,2,3,0.667,1,1,1.0,3,3,6,9,1,1,5,3,15,10.3,-3,-2,L
0,11,11,2014-11-21,29-326,CLE,1,WAS,1,39:02,8,21,0.381,2,7,0.28600000000000003,4,7,0.5710000000000001,3,1,4,4,1,1,3,0,22,13.2,-13,-13,L
0,12,12,2014-11-22,29-327,CLE,0,TOR,1,37:17,6,12,0.5,1,4,0.25,2,3,0.667,0,1,1,10,1,1,5,2,15,11.8,-8,-17,L
0,13,13,2014-11-24,29-329,CLE,0,ORL,1,31:00,9,17,0.529,2,4,0.5,9,11,0.818,1,3,4,11,3,0,1,0,29,31.2,19,+32,W
0,14,14,2014-11-26,29-331,CLE,0,WAS,1,36:05,7,14,0.5,1,5,0.2,14,17,0.8240000000000001,1,9,10,8,3,0,4,3,29,27.6,24,+26,W
0,15,15,2014-11-29,29-334,CLE,0,IND,1,31:44,9,18,0.5,0,1,0.0,1,2,0.5,0,2,2,7,1,0,3,1,19,12.7,14,+12,W
0,16,16,2014-12-02,29-337,CLE,0,MIL,1,41:05,6,15,0.4,0,4,0.0,14,21,0.667,1,4,5,10,0,0,7,1,26,16.6,15,+3,W
0,17,17,2014-12-04,29-339,CLE,1,NYK,1,39:31,7,17,0.41200000000000003,1,6,0.16699999999999998,4,7,0.5710000000000001,1,4,5,12,2,0,4,2,19,16.2,12,+3,W
0,18,18,2014-12-05,29-340,CLE,1,TOR,1,42:27,9,18,0.5,2,4,0.5,4,6,0.667,0,7,7,13,3,1,4,2,24,24.3,11,+14,W
0,19,19,2014-12-08,29-343,CLE,1,BRK,1,33:54,8,17,0.47100000000000003,1,3,0.33299999999999996,1,2,0.5,0,4,4,7,3,0,3,2,18,14.2,20,+22,W
0,20,20,2014-12-09,29-344,CLE,0,TOR,1,41:53,12,21,0.5710000000000001,2,5,0.4,9,9,1.0,1,1,2,4,2,2,2,1,35,29.9,7,+4,W
0,22,21,2014-12-12,29-347,CLE,1,NOP,1,37:37,17,24,0.708,2,2,1.0,5,8,0.625,0,5,5,5,0,1,2,1,41,33.1,-3,-5,L
0,23,22,2014-12-15,29-350,CLE,0,CHO,1,40:18,11,19,0.579,2,3,0.667,3,4,0.75,0,7,7,14,1,3,5,2,27,26.9,16,+9,W
0,24,23,2014-12-17,29-352,CLE,0,ATL,1,29:02,8,16,0.5,0,2,0.0,5,7,0.7140000000000001,0,3,3,2,2,0,2,0,21,14.5,-18,-29,L
0,25,24,2014-12-19,29-354,CLE,0,BRK,1,39:56,7,18,0.389,2,4,0.5,6,8,0.75,1,3,4,9,2,0,4,4,22,15.7,-5,+4,W
0,26,25,2014-12-21,29-356,CLE,0,MEM,1,37:33,9,15,0.6,3,5,0.6,4,6,0.667,0,1,1,11,0,1,5,1,25,20.6,8,+14,W
0,27,26,2014-12-23,29-358,CLE,0,MIN,1,34:38,8,16,0.5,4,7,0.5710000000000001,4,5,0.8,0,4,4,3,1,3,2,3,24,18.8,22,+21,W
0,28,27,2014-12-25,29-360,CLE,1,MIA,1,40:02,9,16,0.563,2,8,0.25,10,18,0.556,0,4,4,8,0,0,4,1,30,21.6,-9,-10,L
0,29,28,2014-12-26,29-361,CLE,1,ORL,1,36:56,10,20,0.5,0,5,0.0,9,11,0.818,0,5,5,8,2,2,4,1,29,24.3,7,+9,W
0,30,29,2014-12-28,29-363,CLE,0,DET,1,31:51,5,19,0.263,2,6,0.33299999999999996,5,5,1.0,1,9,10,7,1,0,7,3,17,6.8,-17,-23,L
0,39,30,2015-01-13,30-014,CLE,1,PHO,1,36:41,11,18,0.611,3,8,0.375,8,13,0.615,1,6,7,5,1,0,5,3,33,23.6,4,-7,L
0,40,31,2015-01-15,30-016,CLE,1,LAL,1,38:02,12,23,0.522,4,9,0.444,8,13,0.615,1,3,4,5,2,0,1,2,36,28.0,15,+7,W
0,41,32,2015-01-16,30-017,CLE,1,LAC,1,42:29,11,23,0.478,3,8,0.375,7,12,0.583,0,11,11,7,3,0,9,4,32,18.9,8,+5,W
0,42,33,2015-01-19,30-020,CLE,0,CHI,1,36:16,12,23,0.522,0,3,0.0,2,3,0.667,1,4,5,4,0,0,6,4,26,11.4,16,+14,W
0,43,34,2015-01-21,30-022,CLE,0,UTA,1,35:45,8,16,0.5,0,2,0.0,10,14,0.7140000000000001,2,5,7,9,4,0,7,0,26,22.6,14,+14,W
0,44,35,2015-01-23,30-024,CLE,0,CHO,1,26:37,9,15,0.6,2,4,0.5,5,6,0.833,1,5,6,9,4,1,2,1,25,28.5,31,+39,W
0,45,36,2015-01-25,30-026,CLE,0,OKC,1,38:35,11,25,0.44,2,6,0.33299999999999996,10,13,0.769,0,7,7,5,1,2,2,1,34,25.3,5,+10,W
0,46,37,2015-01-27,30-028,CLE,1,DET,1,35:56,11,24,0.45799999999999996,0,4,0.0,10,11,0.909,0,6,6,7,1,0,4,3,32,21.7,0,+8,W
0,48,38,2015-01-30,30-031,CLE,0,SAC,1,33:04,7,16,0.43799999999999994,1,4,0.25,4,6,0.667,0,3,3,7,4,2,6,1,19,14.6,13,+11,W
0,49,39,2015-01-31,30-032,CLE,1,MIN,1,39:45,14,25,0.56,3,8,0.375,5,8,0.625,3,3,6,5,0,1,2,1,36,27.7,25,+16,W
0,50,40,2015-02-02,30-034,CLE,0,PHI,1,35:51,6,17,0.353,1,4,0.25,5,6,0.833,0,3,3,11,2,0,6,2,18,11.9,19,+13,W
0,51,41,2015-02-05,30-037,CLE,0,LAC,1,27:47,8,14,0.5710000000000001,1,2,0.5,6,7,0.857,0,3,3,9,1,0,2,0,23,22.2,28,+11,W
0,52,42,2015-02-06,30-038,CLE,1,IND,1,38:34,10,21,0.47600000000000003,0,4,0.0,5,8,0.625,0,6,6,5,2,1,7,3,25,12.9,-3,-4,L
0,53,43,2015-02-08,30-040,CLE,0,LAL,1,30:11,8,16,0.5,2,7,0.28600000000000003,4,5,0.8,2,8,10,8,1,0,6,2,22,17.2,15,+15,W
0,54,44,2015-02-11,30-043,CLE,0,MIA,1,31:27,6,16,0.375,0,4,0.0,6,7,0.857,0,9,9,7,1,0,5,2,18,11.6,19,+20,W
0,55,45,2015-02-12,30-044,CLE,1,CHI,1,34:14,12,26,0.462,2,9,0.222,5,6,0.833,0,5,5,4,0,0,8,3,31,12.3,-27,-15,L
0,56,46,2015-02-20,30-052,CLE,1,WAS,1,25:07,12,21,0.5710000000000001,3,5,0.6,1,3,0.33299999999999996,0,5,5,6,1,0,2,3,28,20.8,30,+38,W
0,57,47,2015-02-22,30-054,CLE,1,NYK,1,27:55,7,17,0.41200000000000003,1,6,0.16699999999999998,3,5,0.6,0,7,7,7,2,0,4,2,18,12.3,14,+18,W
0,58,48,2015-02-24,30-056,CLE,1,DET,1,39:03,6,14,0.429,1,5,0.2,6,10,0.6,0,7,7,11,3,1,9,3,19,13.3,27,+9,W
0,59,49,2015-02-26,30-058,CLE,0,GSW,1,36:12,15,25,0.6,4,9,0.444,8,11,0.727,1,10,11,5,3,1,6,5,42,32.2,9,+11,W
0,61,50,2015-03-01,30-061,CLE,1,HOU,1,42:06,15,35,0.429,4,12,0.33299999999999996,3,11,0.273,2,6,8,4,3,3,4,4,37,20.8,-8,-2,L
0,62,51,2015-03-03,30-063,CLE,0,BOS,1,25:35,12,23,0.522,0,1,0.0,3,3,1.0,1,2,3,5,3,1,1,0,27,23.2,35,+31,W
0,63,52,2015-03-04,30-064,CLE,1,TOR,1,37:27,9,16,0.563,3,6,0.5,8,13,0.615,1,5,6,14,0,0,3,2,29,27.6,6,+8,W
0,64,53,2015-03-06,30-066,CLE,1,ATL,1,40:09,5,13,0.385,1,4,0.25,7,8,0.875,1,5,6,8,2,1,9,3,18,10.8,-4,-9,L
0,65,54,2015-03-07,30-067,CLE,0,PHO,1,36:26,6,16,0.375,2,5,0.4,3,6,0.5,0,6,6,8,1,0,4,3,17,10.2,19,+10,W
0,66,55,2015-03-10,30-070,CLE,1,DAL,1,28:58,10,14,0.7140000000000001,4,6,0.667,3,5,0.6,0,7,7,8,1,1,2,3,27,26.6,27,+33,W
0,67,56,2015-03-12,30-072,CLE,1,SAS,1,43:43,10,20,0.5,3,6,0.5,8,10,0.8,0,5,5,7,2,1,3,2,31,25.5,3,+3,W
0,68,57,2015-03-15,30-075,CLE,1,ORL,1,34:44,9,14,0.643,0,3,0.0,3,4,0.75,1,7,8,13,3,1,1,3,21,27.8,25,+15,W
0,69,58,2015-03-16,30-076,CLE,1,MIA,1,35:16,8,19,0.42100000000000004,4,8,0.5,6,8,0.75,1,1,2,4,0,0,4,2,26,14.1,-17,-14,L
0,70,59,2015-03-18,30-078,CLE,0,BRK,1,34:35,5,13,0.385,2,4,0.5,4,6,0.667,1,2,3,7,1,0,2,1,16,12.9,13,+25,W
0,71,60,2015-03-20,30-080,CLE,0,IND,1,39:18,13,26,0.5,2,6,0.33299999999999996,1,2,0.5,0,7,7,5,0,0,3,0,29,18.2,-7,+3,W
0,72,61,2015-03-22,30-082,CLE,1,MIL,1,39:28,10,17,0.588,1,4,0.25,7,7,1.0,2,8,10,6,5,1,5,1,28,28.4,4,+18,W
0,73,62,2015-03-25,30-085,CLE,1,MEM,1,31:27,7,15,0.467,3,5,0.6,3,4,0.75,0,8,8,5,0,0,1,2,20,16.0,31,+22,W
0,74,63,2015-03-27,30-087,CLE,1,BRK,1,38:28,8,15,0.5329999999999999,2,5,0.4,6,8,0.75,0,5,5,9,5,1,3,4,24,24.8,-1,-8,L
0,75,64,2015-03-29,30-089,CLE,0,PHI,1,37:53,8,24,0.33299999999999996,1,4,0.25,3,6,0.5,2,9,11,6,0,1,5,0,20,9.2,-4,+1,W
0,76,65,2015-04-02,30-093,CLE,0,MIA,1,35:27,9,16,0.563,1,2,0.5,4,5,0.8,1,7,8,7,1,3,3,3,23,21.6,14,+26,W
0,77,66,2015-04-05,30-096,CLE,0,CHI,1,36:31,8,17,0.47100000000000003,1,3,0.33299999999999996,3,6,0.5,2,8,10,12,3,1,3,4,20,21.4,10,+5,W
0,78,67,2015-04-08,30-099,CLE,1,MIL,1,39:51,8,15,0.5329999999999999,2,5,0.4,3,4,0.75,2,7,9,8,1,1,2,2,21,21.3,0,+5,W
0,79,68,2015-04-10,30-101,CLE,0,BOS,1,26:05,5,14,0.35700000000000004,0,5,0.0,4,9,0.444,0,3,3,7,1,0,3,1,14,7.6,1,-9,L
0,81,69,2015-04-13,30-104,CLE,0,DET,1,32:14,7,17,0.41200000000000003,3,4,0.75,4,6,0.667,3,7,10,11,2,1,1,0,21,24.7,19,+12,W
0,1,1,2015-10-27,30-301,CLE,1,CHI,1,36:04,12,22,0.545,1,5,0.2,0,3,0.0,0,10,10,5,1,0,1,3,25,18.5,1,-2,L
0,2,2,2015-10-28,30-302,CLE,1,MEM,1,30:48,4,13,0.308,0,3,0.0,4,8,0.5,1,6,7,5,3,0,3,1,12,8.5,10,+30,W
0,3,3,2015-10-30,30-304,CLE,0,MIA,1,33:56,13,19,0.684,0,2,0.0,3,5,0.6,2,3,5,4,1,0,4,3,29,21.0,7,+10,W
0,4,4,2015-11-02,30-307,CLE,1,PHI,1,33:20,9,19,0.474,0,3,0.0,4,4,1.0,0,9,9,11,4,2,3,3,22,23.9,21,+7,W
0,5,5,2015-11-04,30-309,CLE,0,NYK,1,35:04,9,23,0.391,1,5,0.2,4,7,0.5710000000000001,2,3,5,3,4,1,3,1,23,15.0,14,+10,W
0,6,6,2015-11-06,30-311,CLE,0,PHI,1,36:20,12,22,0.545,3,5,0.6,4,6,0.667,0,4,4,13,2,0,2,1,31,29.5,24,+6,W
0,7,7,2015-11-08,30-313,CLE,0,IND,1,35:01,10,23,0.435,0,3,0.0,9,14,0.643,0,6,6,4,0,0,2,0,29,17.5,1,+4,W
0,8,8,2015-11-10,30-315,CLE,0,UTA,1,37:51,11,19,0.579,1,3,0.33299999999999996,8,12,0.667,3,4,7,8,2,0,5,2,31,25.6,4,+4,W
0,9,9,2015-11-13,30-318,CLE,1,NYK,1,39:23,12,21,0.5710000000000001,0,2,0.0,7,10,0.7,0,3,3,6,2,1,3,4,31,23.1,17,+6,W
0,10,10,2015-11-14,30-319,CLE,1,MIL,1,45:03,13,27,0.48100000000000004,5,11,0.455,6,12,0.5,4,8,12,5,1,3,7,3,37,24.5,-2,-3,L
0,11,11,2015-11-17,30-322,CLE,1,DET,1,39:48,11,21,0.524,4,7,0.5710000000000001,4,5,0.8,0,6,6,3,0,0,4,3,30,18.0,-6,-5,L
0,12,12,2015-11-19,30-324,CLE,0,MIL,1,34:59,9,13,0.6920000000000001,1,1,1.0,8,9,0.889,3,6,9,6,0,0,4,3,27,24.0,13,+15,W
0,13,13,2015-11-21,30-326,CLE,0,ATL,1,33:20,8,15,0.5329999999999999,1,2,0.5,2,2,1.0,2,9,11,8,0,2,3,1,19,19.4,17,+12,W
0,14,14,2015-11-23,30-328,CLE,0,ORL,1,34:58,7,14,0.5,0,2,0.0,1,5,0.2,0,6,6,13,1,0,2,0,15,16.3,29,+14,W
